SEASON,RANK,PLAYER,AGE,TEAM,POSITION,GP,G,A,PTS,PLUS_MIN,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO_PCT,BLK,HIT,TAKE,GIVE
2022_2023,536,Erik Gudbranson,31,CBJ,D,70,1,12,13,-24,57,1,0,0,1,12,0,0,102,1,215,1490:56:00,21:18,0,0,,137,119,13,34
2022_2023,537,Pontus Holmberg,23,TOR,RW,37,5,8,13,0,18,4,1,0,2,8,0,0,27,18.5,49,385:32:00,10:25,93,126,42.5,18,24,7,13
2022_2023,538,Brett Howden,24,VEG,C,54,6,7,13,5,55,6,0,0,0,7,0,0,53,11.3,108,705:11:00,13:04,117,110,51.5,34,107,24,7
2022_2023,539,Henri Jokiharju,23,BUF,D,60,3,10,13,-12,30,3,0,0,0,10,0,0,79,3.8,153,1261:28:00,21:01,0,0,,58,63,20,32
2022_2023,540,Luke Kunin,25,SJS,C,31,5,8,13,-9,42,3,2,0,0,6,2,0,58,8.6,99,478:23:00,15:26,5,7,41.7,27,63,12,6
2022_2023,541,Connor Murphy,29,CHI,D,80,7,6,13,-10,69,5,0,2,0,6,0,0,85,8.2,177,1551:12:00,19:23,0,0,,160,165,26,37
2022_2023,542,Andrew Peeke,24,CBJ,D,80,6,7,13,-41,22,6,0,0,1,6,0,1,90,6.7,188,1699:45:00,21:15,0,0,,197,180,24,31
2022_2023,543,Kiefer Sherwood,27,NSH,RW,32,7,6,13,4,30,6,1,0,0,5,1,0,57,12.3,103,434:56:00,13:36,6,4,60,15,103,17,14
2022_2023,544,Chris Tanev,33,CGY,D,65,1,12,13,7,21,1,0,0,1,11,1,0,75,1.3,163,1307:49:00,20:07,0,0,,130,51,24,34
2022_2023,545,Sean Walker,28,LAK,D,70,3,10,13,-3,36,3,0,0,1,9,1,0,94,3.2,185,1037:57:00,14:50,0,0,,104,77,13,32
2022_2023,546,Arber Xhekaj,22,MTL,D,51,5,8,13,-9,101,3,2,0,0,7,1,0,75,6.7,169,778:48:00,15:16,0,0,,46,159,14,38
2022_2023,547,Brett Ritchie,29,2TM,RW,50,8,5,13,0,25,8,0,0,0,4,1,0,68,11.8,111,502:31:00,10:03,2,2,50,9,77,10,18
2022_2023,547,Brett Ritchie,29,CGY,RW,34,6,2,8,2,23,6,0,0,0,2,0,0,46,13,69,319:43:00,9:24,2,1,66.7,5,58,9,10
2022_2023,547,Brett Ritchie,29,ARI,RW,16,2,3,5,-2,2,2,0,0,0,2,1,0,22,9.1,42,182:48:00,11:26,0,1,0,4,19,1,8
2022_2023,548,Jaret Anderson-Dolan,23,LAK,C,46,7,5,12,-11,2,7,0,0,2,4,1,0,54,13,79,488:24:00,10:37,23,16,59,29,61,4,7
2022_2023,549,Josh Archibald,30,PIT,RW,62,6,6,12,6,43,6,0,0,0,6,0,0,71,8.5,112,618:34:00,9:59,1,3,25,28,195,14,5
2022_2023,550,Nicolas Aubé-Kubel,26,2TM,RW,53,4,8,12,1,50,4,0,0,0,8,0,0,67,6,133,601:40:00,11:21,6,8,42.9,9,117,14,18
2022_2023,550,Nicolas Aubé-Kubel,26,TOR,RW,6,0,0,0,-1,4,0,0,0,0,0,0,0,2,0,6,54:28:00,9:05,0,1,0,1,21,0,1
2022_2023,550,Nicolas Aubé-Kubel,26,WSH,RW,47,4,8,12,2,46,4,0,0,0,8,0,0,65,6.2,127,547:12:00,11:39,6,7,46.2,8,96,14,17
2022_2023,551,Cal Clutterbuck,35,NYI,RW,49,6,6,12,9,30,6,0,0,1,6,0,0,44,13.6,79,598:58:00,12:13,1,4,20,33,194,10,15
2022_2023,552,Calvin de Haan,31,CAR,D,53,2,10,12,7,20,2,0,0,0,10,0,0,51,3.9,153,717:15:00,13:32,0,0,,49,84,15,17
2022_2023,553,Nicolas Deslauriers,31,PHI,LW,80,6,6,12,-11,136,5,0,1,0,6,0,0,70,8.6,131,807:32:00,10:06,3,8,27.3,26,306,13,8
2022_2023,554,Phillip Di Giuseppe,29,VAN,LW,30,6,6,12,-1,14,6,0,0,0,4,1,1,71,8.5,99,437:09:00,14:34,1,3,25,10,52,10,5
2022_2023,555,Derek Forbort,30,BOS,D,54,5,7,12,12,23,3,0,2,2,7,0,0,38,13.2,103,957:32:00,17:44,0,0,,88,106,14,24
2022_2023,556,A.J. Greer,26,BOS,LW,61,5,7,12,9,114,5,0,0,1,7,0,0,66,7.6,107,555:39:00,9:07,2,1,66.7,25,101,17,14
2022_2023,557,Mark Jankowski,28,NSH,C,50,7,5,12,-1,18,4,0,3,3,5,0,0,57,12.3,106,621:59:00,12:26,191,152,55.7,31,45,15,12
2022_2023,558,Jeremy Lauzon,25,NSH,D,67,3,9,12,-11,66,3,0,0,0,8,0,1,77,3.9,162,1128:24:00,16:51,0,0,,75,250,3,23
2022_2023,559,Jaycob Megna,30,2TM,D,54,1,11,12,3,21,1,0,0,0,10,0,1,56,1.8,126,1018:46:00,18:52,0,0,,66,86,14,26
2022_2023,559,Jaycob Megna,30,SJS,D,48,1,11,12,6,21,1,0,0,0,10,0,1,49,2,104,914:36:00,19:03,0,0,,63,75,13,23
2022_2023,559,Jaycob Megna,30,SEA,D,6,0,0,0,-3,0,0,0,0,0,0,0,0,7,0,22,104:10:00,17:22,0,0,,3,11,1,3
2022_2023,560,Jonathon Merrill,30,MIN,D,73,2,10,12,-2,38,2,0,0,0,10,0,0,43,4.7,99,1105:37:00,15:09,0,0,,107,47,18,14
2022_2023,561,Zach Whitecloud,26,VEG,D,59,5,7,12,10,41,5,0,0,1,7,0,0,64,7.8,139,1009:35:00,17:07,0,0,,97,90,24,25
2022_2023,562,Patrick Brown,30,2TM,C,61,4,8,12,-2,44,3,0,1,0,8,0,0,60,6.7,122,694:02:00,11:23,178,161,52.5,42,167,9,13
2022_2023,562,Patrick Brown,30,PHI,C,43,2,5,7,-6,17,1,0,1,0,5,0,0,44,4.5,83,493:40:00,11:29,156,134,53.8,33,125,4,9
2022_2023,562,Patrick Brown,30,OTT,C,18,2,3,5,4,27,2,0,0,0,3,0,0,16,12.5,39,200:22:00,11:08,22,27,44.9,9,42,5,4
2022_2023,563,Marcus Björk,25,CBJ,D,33,3,8,11,-9,42,2,1,0,0,3,5,0,34,8.8,66,599:02:00,18:09,0,0,,47,45,2,13
2022_2023,564,Walker Duehr,25,CGY,F,27,7,4,11,0,4,7,0,0,2,4,0,0,47,14.9,79,275:18:00,10:12,1,6,14.3,4,55,5,3
2022_2023,565,Alexander Edler,36,LAK,D,64,2,9,11,-1,34,2,0,0,1,9,0,0,56,3.6,154,945:34:00,14:46,0,0,,104,106,6,27
2022_2023,566,Dante Fabbro,24,NSH,D,79,2,9,11,-4,50,2,0,0,0,8,1,0,101,2,204,1378:21:00,17:27,0,0,,129,113,19,42
2022_2023,567,Mario Ferraro,24,SJS,D,72,4,7,11,-31,24,4,0,0,0,6,1,0,66,6.1,147,1555:26:00,21:36,0,1,0,145,129,42,27
2022_2023,568,Vinnie Hinostroza,28,BUF,C,26,2,9,11,-1,6,2,0,0,1,8,0,1,38,5.3,75,327:37:00,12:36,1,3,25,7,1,8,7
2022_2023,569,Mark Kastelic,23,OTT,C,65,7,4,11,-6,102,7,0,0,2,4,0,0,73,9.6,119,578:03:00,8:54,336,254,56.9,37,154,19,15
2022_2023,570,Liam O'Brien,28,ARI,C,56,3,8,11,-5,114,3,0,0,0,8,0,0,39,7.7,74,639:54:00,11:26,4,11,26.7,28,203,6,20
2022_2023,571,Drew O'Connor,24,PIT,F,46,5,6,11,-3,12,5,0,0,0,6,0,0,62,8.1,120,451:31:00,9:49,18,21,46.2,14,63,15,18
2022_2023,572,Jordan Oesterle,30,DET,D,52,2,9,11,-9,19,2,0,0,0,9,0,0,54,3.7,105,814:06:00,15:39,0,0,,68,41,4,18
2022_2023,573,Cole Sillinger,19,CBJ,C,64,3,8,11,-23,22,1,2,0,0,7,1,0,93,3.2,179,851:47:00,13:19,308,388,44.3,36,105,17,15
2022_2023,574,Derek Stepan,32,CAR,C,73,5,6,11,8,8,5,0,0,0,5,0,1,98,5.1,178,662:53:00,9:05,229,193,54.3,21,29,24,10
2022_2023,575,Michael Stone,32,CGY,D,48,6,5,11,2,35,6,0,0,1,3,2,0,92,6.5,208,639:02:00,13:19,0,0,,59,54,6,15
2022_2023,576,Austin Watson,31,OTT,LW,75,9,2,11,-7,123,6,0,3,2,2,0,0,79,11.4,139,767:28:00,10:14,7,8,46.7,61,165,19,21
2022_2023,577,Jordan Greenway,25,2TM,LW,62,6,5,11,-6,26,6,0,0,0,5,0,0,99,6.1,190,837:18:00,13:30,2,12,14.3,39,107,12,13
2022_2023,577,Jordan Greenway,25,MIN,LW,45,2,5,7,-3,26,2,0,0,0,5,0,0,68,2.9,135,598:22:00,13:18,2,6,25,26,79,10,11
2022_2023,577,Jordan Greenway,25,BUF,LW,17,4,0,4,-3,0,4,0,0,0,0,0,0,31,12.9,55,238:56:00,14:03,0,6,0,13,28,2,2
2022_2023,578,Scott Harrington,29,2TM,D,45,4,7,11,-6,10,4,0,0,1,7,0,0,33,12.1,84,739:43:00,16:26,0,0,,78,51,5,10
2022_2023,578,Scott Harrington,29,SJS,D,28,1,6,7,-7,8,1,0,0,1,6,0,0,22,4.5,58,428:10:00,15:18,0,0,,47,40,5,2
2022_2023,578,Scott Harrington,29,ANA,D,17,3,1,4,1,2,3,0,0,0,1,0,0,11,27.3,26,311:33:00,18:20,0,0,,31,11,0,8
2022_2023,579,Simon Benoit,24,ANA,D,78,3,7,10,-29,60,3,0,0,0,7,0,0,82,3.7,175,1509:14:00,19:21,0,0,,128,216,9,35
2022_2023,580,Colin Blackwell,29,CHI,C,53,2,8,10,-16,6,2,0,0,0,7,0,1,53,3.8,99,625:27:00,11:48,18,18,50,17,49,20,15
2022_2023,581,Brandon Duhaime,25,MIN,RW,51,9,1,10,6,42,8,0,1,3,1,0,0,80,11.3,139,548:36:00,10:45,4,10,28.6,18,146,19,10
2022_2023,582,MacKenzie Entwistle,23,CHI,RW,66,4,6,10,-11,14,4,0,0,0,5,1,0,50,8,108,786:31:00,11:55,93,107,46.5,28,126,15,21
2022_2023,583,Dylan Gambrell,26,OTT,C,60,4,6,10,-4,35,4,0,0,0,4,0,2,46,8.7,87,683:20:00,11:23,138,168,45.1,45,60,14,17
2022_2023,584,Brad Hunt,34,COL,D,47,4,6,10,4,12,4,0,0,0,6,0,0,46,8.7,97,527:04:00,11:13,0,0,,10,16,9,7
2022_2023,585,Saku Mäenalanen,28,WPG,RW,64,4,6,10,0,16,4,0,0,0,6,0,0,61,6.6,109,661:15:00,10:20,3,5,37.5,31,113,23,16
2022_2023,586,Josh Manson,31,COL,D,27,2,8,10,13,42,2,0,0,2,8,0,0,41,4.9,71,477:34:00,17:41,0,0,,41,64,20,13
2022_2023,587,Jake Neighbours,20,STL,LW,43,6,4,10,-19,24,5,1,0,1,3,1,0,53,11.3,87,534:23:00,12:26,7,12,36.8,21,63,13,3
2022_2023,588,Mattias Samuelsson,22,BUF,D,55,2,8,10,14,20,2,0,0,0,7,0,1,76,2.6,138,1219:41:00,22:11,0,0,,91,107,21,21
2022_2023,589,Juraj Slafkovsky,18,MTL,LW,39,4,6,10,-13,33,3,1,0,0,5,1,0,42,9.5,92,476:24:00,12:13,5,5,50,24,53,12,13
2022_2023,590,Nathan Walker,28,STL,C,56,2,8,10,10,25,2,0,0,1,8,0,0,43,4.7,78,575:54:00,10:17,95,82,53.7,35,82,8,6
2022_2023,591,Artem Zub,27,OTT,D,53,3,7,10,2,39,3,0,0,0,7,0,0,41,7.3,109,1073:25:00,20:15,0,0,,67,131,8,31
2022_2023,592,Zack MacEwen,26,2TM,C,56,4,6,10,-11,66,4,0,0,3,6,0,0,73,5.5,137,648:09:00,11:34,15,14,51.7,29,150,13,13
2022_2023,592,Zack MacEwen,26,PHI,C,46,4,5,9,-9,54,4,0,0,3,5,0,0,63,6.3,121,566:17:00,12:19,13,13,50,23,130,9,10
2022_2023,592,Zack MacEwen,26,LAK,C,10,0,1,1,-2,12,0,0,0,0,1,0,0,10,0,16,81:52:00,8:11,2,1,66.7,6,20,4,3
2022_2023,593,Chris Tierney,28,2TM,C,36,3,7,10,-8,6,3,0,0,0,6,0,1,19,15.8,36,391:04:00,10:52,111,125,47,21,15,13,11
2022_2023,593,Chris Tierney,28,FLA,C,13,2,1,3,-1,2,2,0,0,0,1,0,0,6,33.3,15,110:02:00,8:28,27,22,55.1,7,11,4,2
2022_2023,593,Chris Tierney,28,MTL,C,23,1,6,7,-7,4,1,0,0,0,5,0,1,13,7.7,21,281:02:00,12:13,84,103,44.9,14,4,9,9
2022_2023,594,Jacob Bryson,25,BUF,D,59,1,8,9,-24,8,1,0,0,0,7,0,1,27,3.7,58,860:35:00,14:35,0,0,,69,34,13,8
2022_2023,595,Alexandre Carrier,26,NSH,D,43,2,7,9,0,27,2,0,0,1,7,0,0,48,4.2,99,769:12:00,17:53,0,0,,67,57,14,12
2022_2023,596,Alex Chiasson,32,DET,RW,20,6,3,9,-8,6,1,5,0,0,1,2,0,25,24,39,241:27:00,12:04,0,7,0,7,14,4,3
2022_2023,597,Pavel Dorofeyev,22,VEG,LW,18,7,2,9,5,6,5,2,0,3,1,1,0,40,17.5,68,256:09:00,14:14,0,1,0,9,3,5,6
2022_2023,598,Anthony Duclair,27,FLA,LW,20,2,7,9,4,2,2,0,0,0,7,0,0,43,4.7,83,297:02:00,14:51,0,0,,9,20,6,9
2022_2023,599,Ridly Greig,20,OTT,C,20,2,7,9,1,12,2,0,0,0,4,3,0,30,6.7,52,258:02:00,12:54,43,66,39.4,3,33,8,8
2022_2023,600,Nils Höglander,22,VAN,LW,25,3,6,9,-4,6,3,0,0,0,6,0,0,29,10.3,58,301:23:00,12:03,1,1,50,8,21,9,9
2022_2023,601,Dylan Holloway,21,EDM,C,51,3,6,9,0,27,3,0,0,1,6,0,0,44,6.8,83,488:51:00,9:35,22,40,35.5,16,83,11,18
2022_2023,602,Simon Holmström,21,NYI,RW,50,6,3,9,-4,0,6,0,0,2,3,0,0,39,15.4,77,554:51:00,11:06,0,3,0,22,9,21,13
2022_2023,603,Joel Kiviranta,26,DAL,F,70,8,1,9,-9,40,7,0,1,0,1,0,0,85,9.4,144,850:48:00,12:09,3,7,30,20,117,29,13
2022_2023,604,Brett Leason,23,ANA,RW,54,6,3,9,-21,14,6,0,0,1,3,0,0,51,11.8,101,588:10:00,10:54,2,4,33.3,18,35,9,9
2022_2023,605,Jan Rutta,32,PIT,D,56,3,6,9,3,30,3,0,0,0,6,0,0,64,4.7,140,958:44:00,17:07,0,0,,70,71,13,21
2022_2023,606,Devin Shore,28,EDM,C,47,1,8,9,6,4,1,0,0,0,8,0,0,33,3,61,421:21:00,8:58,89,86,50.9,24,46,14,12
2022_2023,607,Victor Söderström,21,ARI,D,30,0,9,9,-3,24,0,0,0,0,6,3,0,31,0,78,485:09:00,16:10,0,0,,39,17,3,22
2022_2023,608,Kevin Stenlund,26,WPG,C,54,6,3,9,3,20,4,0,2,0,3,0,0,63,9.5,117,628:50:00,11:39,280,246,53.2,28,31,25,12
2022_2023,609,Joey Anderson,24,2TM,RW,38,6,3,9,-8,0,6,0,0,1,3,0,0,41,14.6,90,444:30:00,11:42,0,2,0,17,36,20,11
2022_2023,609,Joey Anderson,24,TOR,RW,14,2,1,3,1,0,2,0,0,0,1,0,0,13,15.4,26,134:05:00,9:35,0,0,,6,17,7,2
2022_2023,609,Joey Anderson,24,CHI,RW,24,4,2,6,-9,0,4,0,0,1,2,0,0,28,14.3,64,310:25:00,12:56,0,2,0,11,19,13,9
2022_2023,610,Brendan Lemieux,26,2TM,LW,45,2,7,9,-3,74,2,0,0,0,7,0,0,44,4.5,79,458:10:00,10:11,7,7,50,15,131,6,6
2022_2023,610,Brendan Lemieux,26,LAK,LW,27,0,3,3,-6,53,0,0,0,0,3,0,0,22,0,43,229:24:00,8:30,4,4,50,8,79,4,1
2022_2023,610,Brendan Lemieux,26,PHI,LW,18,2,4,6,3,21,2,0,0,0,4,0,0,22,9.1,36,228:46:00,12:43,3,3,50,7,52,2,5
2022_2023,611,Rasmus Asplund,25,2TM,F,46,2,6,8,-6,4,1,0,1,0,6,0,0,54,3.7,76,504:16:00,10:58,22,33,40,11,23,8,4
2022_2023,611,Rasmus Asplund,25,BUF,F,27,2,6,8,0,0,1,0,1,0,6,0,0,33,6.1,47,306:04:00,11:20,22,33,40,8,10,4,0
2022_2023,611,Rasmus Asplund,25,NSH,F,19,0,0,0,-6,4,0,0,0,0,0,0,0,21,0,29,198:12:00,10:26,0,0,,3,13,4,4
2022_2023,612,Kevin Bahl,22,NJD,D,42,2,6,8,4,35,2,0,0,0,6,0,0,27,7.4,79,588:51:00,14:01,0,0,,38,64,8,12
2022_2023,613,Anders Bjork,26,2TM,LW,14,2,6,8,4,2,2,0,0,0,6,0,0,15,13.3,27,193:35:00,13:50,0,2,0,4,8,6,10
2022_2023,613,Anders Bjork,26,BUF,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9:38,9:38,0,0,,0,0,1,0
2022_2023,613,Anders Bjork,26,CHI,LW,13,2,6,8,4,2,2,0,0,0,6,0,0,14,14.3,25,183:57:00,14:09,0,2,0,4,8,5,10
2022_2023,614,Philip Broberg,21,EDM,D,46,1,7,8,6,2,1,0,0,0,7,0,0,32,3.1,72,579:46:00,12:36,0,0,,35,28,12,26
2022_2023,615,Jack Drury,22,CAR,C,38,2,6,8,3,14,2,0,0,1,5,1,0,69,2.9,109,409:50:00,10:47,67,59,53.2,16,12,9,6
2022_2023,616,Ben Hutton,29,VEG,D,31,3,5,8,1,6,3,0,0,0,4,1,0,52,5.8,94,495:49:00,0.666666667,0,0,,34,18,14,7
2022_2023,617,Erik Johnson,34,COL,D,63,0,8,8,8,12,0,0,0,0,7,0,1,98,0,182,1087:02:00,17:15,0,0,,102,121,16,17
2022_2023,618,Gustav Lindström,24,DET,D,36,1,7,8,-16,20,1,0,0,0,7,0,0,18,5.6,49,510:06:00,14:10,0,0,,34,39,1,17
2022_2023,619,Jayson Megna,32,2TM,C,55,2,6,8,-21,6,2,0,0,0,6,0,0,36,5.6,64,550:16:00,10:00,146,133,52.3,23,47,10,6
2022_2023,619,Jayson Megna,32,COL,C,14,0,0,0,-2,2,0,0,0,0,0,0,0,4,0,6,102:06:00,7:18,36,35,50.7,2,20,0,2
2022_2023,619,Jayson Megna,32,ANA,C,41,2,6,8,-19,4,2,0,0,0,6,0,0,32,6.3,58,448:10:00,10:56,110,98,52.9,21,27,10,4
2022_2023,620,Ian Mitchell,24,CHI,D,35,1,7,8,-8,8,1,0,0,0,6,1,0,25,4,50,554:22:00,15:50,0,0,,37,16,8,14
2022_2023,621,Jacob Peterson,23,2TM,C,12,2,6,8,-12,4,0,2,0,0,6,0,0,21,9.5,44,209:16:00,17:26,1,1,50,5,12,0,3
2022_2023,621,Jacob Peterson,23,DAL,C,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,3,12:19,12:19,0,0,,1,0,0,0
2022_2023,621,Jacob Peterson,23,SJS,C,11,2,6,8,-10,4,0,2,0,0,6,0,0,20,10,41,196:57:00,17:54,1,1,50,4,12,0,3
2022_2023,622,Dylan Samberg,24,WPG,D,63,2,6,8,10,25,2,0,0,0,5,0,1,49,4.1,117,940:20:00,14:56,0,0,,93,91,20,39
2022_2023,623,Lukáš Sedlák,29,2TM,C,30,3,5,8,4,12,3,0,0,0,4,0,1,44,6.8,61,366:08:00,12:12,88,102,46.3,31,58,4,6
2022_2023,623,Lukáš Sedlák,29,COL,C,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,23:05,7:42,4,10,28.6,4,5,0,2
2022_2023,623,Lukáš Sedlák,29,PHI,C,27,3,5,8,3,12,3,0,0,0,4,0,1,43,7,60,343:03:00,12:42,84,92,47.7,27,53,4,4
2022_2023,624,Elmer Söderblom,21,DET,RW,21,5,3,8,0,8,5,0,0,2,3,0,0,30,16.7,46,253:32:00,12:04,1,3,25,11,21,9,3
2022_2023,625,Jack Studnicka,23,2TM,C,48,4,4,8,-12,16,4,0,0,1,4,0,0,65,6.2,108,508:33:00,10:36,77,84,47.8,19,61,17,6
2022_2023,625,Jack Studnicka,23,BOS,C,1,0,0,0,-1,4,0,0,0,0,0,0,0,0,,0,8:01,8:01,0,2,0,0,0,0,0
2022_2023,625,Jack Studnicka,23,VAN,C,47,4,4,8,-11,12,4,0,0,1,4,0,0,65,6.2,108,500:32:00,10:39,77,82,48.4,19,61,17,6
2022_2023,626,Jarred Tinordi,30,CHI,D,44,2,6,8,-17,40,2,0,0,1,6,0,0,32,6.3,78,724:08:00,16:27,0,0,,68,139,11,20
2022_2023,627,Zach Werenski,25,CBJ,D,13,3,5,8,-6,0,3,0,0,0,3,2,0,41,7.3,77,306:45:00,23:36,0,0,,24,5,14,9
2022_2023,628,Vitali Kravtsov,23,2TM,RW,44,4,4,8,3,10,3,1,0,0,2,2,0,43,9.3,83,493:08:00,11:12,0,3,0,15,28,12,7
2022_2023,628,Vitali Kravtsov,23,NYR,RW,28,3,3,6,6,6,3,0,0,0,2,1,0,26,11.5,53,319:44:00,11:25,0,3,0,8,11,8,6
2022_2023,628,Vitali Kravtsov,23,VAN,RW,16,1,1,2,-3,4,0,1,0,0,0,1,0,17,5.9,30,173:24:00,10:50,0,0,,7,17,4,1
2022_2023,629,Jacob MacDonald,29,2TM,D,58,1,7,8,-14,23,1,0,0,0,6,1,0,75,1.3,140,698:17:00,12:02,0,0,,43,69,10,34
2022_2023,629,Jacob MacDonald,29,COL,D,33,0,2,2,-3,11,0,0,0,0,2,0,0,29,0,59,285:57:00,8:40,0,0,,14,29,2,12
2022_2023,629,Jacob MacDonald,29,SJS,D,25,1,5,6,-11,12,1,0,0,0,4,1,0,46,2.2,81,412:20:00,16:30,0,0,,29,40,8,22
2022_2023,630,Martin Kaut,23,2TM,RW,36,4,4,8,-4,4,3,1,0,1,4,0,0,44,9.1,88,374:27:00,10:24,2,4,33.3,5,23,12,4
2022_2023,630,Martin Kaut,23,COL,RW,27,1,2,3,-2,4,1,0,0,1,2,0,0,24,4.2,55,246:46:00,9:08,2,4,33.3,5,15,6,1
2022_2023,630,Martin Kaut,23,SJS,RW,9,3,2,5,-2,0,2,1,0,0,2,0,0,20,15,33,127:41:00,14:11,0,0,,0,8,6,3
2022_2023,631,Riley Stillman,24,2TM,D,50,1,7,8,-13,36,1,0,0,0,7,0,0,37,2.7,105,732:07:00,14:39,0,0,,44,81,6,14
2022_2023,631,Riley Stillman,24,VAN,D,32,0,5,5,-14,23,0,0,0,0,5,0,0,29,0,71,515:18:00,16:06,0,0,,34,52,5,7
2022_2023,631,Riley Stillman,24,BUF,D,18,1,2,3,1,13,1,0,0,0,2,0,0,8,12.5,34,216:49:00,12:03,0,0,,10,29,1,7
2022_2023,632,Nikita Zaitsev,31,2TM,D,46,1,7,8,-9,20,1,0,0,0,7,0,0,20,5,50,757:20:00,16:28,0,0,,72,95,7,23
2022_2023,632,Nikita Zaitsev,31,OTT,D,28,0,5,5,-5,8,0,0,0,0,5,0,0,10,0,28,482:18:00,17:14,0,0,,43,61,3,13
2022_2023,632,Nikita Zaitsev,31,CHI,D,18,1,2,3,-4,12,1,0,0,0,2,0,0,10,10,22,275:02:00,15:17,0,0,,29,34,4,10
2022_2023,633,Jack Johnson,36,2TM,D,83,2,6,8,-15,28,2,0,0,0,4,0,2,92,2.2,173,1588:53:00,19:09,0,1,0,127,117,16,40
2022_2023,633,Jack Johnson,36,CHI,D,58,0,4,4,-25,16,0,0,0,0,3,0,1,63,0,123,1150:12:00,19:50,0,1,0,96,75,8,31
2022_2023,633,Jack Johnson,36,COL,D,25,2,2,4,10,12,2,0,0,0,1,0,1,29,6.9,50,438:41:00,17:33,0,0,,31,42,8,9
2022_2023,634,Nikita Alexandrov,22,STL,C,28,3,4,7,0,8,3,0,0,0,4,0,0,28,10.7,43,274:46:00,9:49,53,97,35.3,13,28,3,4
2022_2023,635,Josh Brown,29,ARI,D,68,4,3,7,-18,87,4,0,0,0,3,0,0,68,5.9,128,1071:53:00,15:46,0,0,,118,152,10,29
2022_2023,636,Sam Carrick,30,ANA,C,52,3,4,7,-17,86,3,0,0,0,4,0,0,50,6,85,549:24:00,10:34,182,187,49.3,24,98,13,9
2022_2023,637,Tyson Foerster,21,PHI,RW,8,3,4,7,2,8,3,0,0,0,3,1,0,15,20,27,132:32:00,16:34,0,0,,10,12,1,1
2022_2023,638,Jonah Gadjovich,24,SJS,LW,35,3,4,7,-3,57,3,0,0,0,4,0,0,32,9.4,55,314:42:00,8:59,1,3,25,5,92,10,13
2022_2023,639,Robert Hägg,27,DET,D,38,2,5,7,-5,26,2,0,0,0,5,0,0,40,5,83,589:47:00,15:31,0,0,,47,111,4,14
2022_2023,640,Jakub Lauko,22,BOS,C,23,4,3,7,2,11,4,0,0,1,3,0,0,17,23.5,33,203:53:00,8:52,0,4,0,6,44,7,6
2022_2023,641,Jakob Pelletier,21,CGY,LW,24,3,4,7,-5,2,1,2,0,1,3,1,0,48,6.3,84,340:26:00,14:11,2,6,25,14,15,12,10
2022_2023,642,Vasily Podkolzin,21,VAN,RW,39,4,3,7,-5,9,4,0,0,0,3,0,0,41,9.8,70,461:40:00,11:50,7,9,43.8,15,52,8,16
2022_2023,643,Filip Zadina,23,DET,RW,30,3,4,7,-5,10,3,0,0,2,4,0,0,51,5.9,82,392:54:00,13:06,2,4,33.3,15,22,16,14
2022_2023,644,Callan Foote,24,2TM,D,50,2,5,7,6,63,2,0,0,0,5,0,0,39,5.1,84,756:07:00,15:07,0,0,,52,58,8,16
2022_2023,644,Callan Foote,24,TBL,D,26,1,2,3,3,28,1,0,0,0,2,0,0,21,4.8,43,369:12:00,14:12,0,0,,20,40,7,4
2022_2023,644,Callan Foote,24,NSH,D,24,1,3,4,3,35,1,0,0,0,3,0,0,18,5.6,41,386:55:00,16:07,0,0,,32,18,1,12
2022_2023,645,Karson Kuhlman,27,2TM,C,47,3,4,7,-4,8,3,0,0,2,4,0,0,48,6.3,114,556:39:00,11:51,0,5,0,18,41,15,12
2022_2023,645,Karson Kuhlman,27,SEA,C,14,1,2,3,3,0,1,0,0,1,2,0,0,13,7.7,25,135:51:00,9:42,0,0,,6,8,7,4
2022_2023,645,Karson Kuhlman,27,WPG,C,33,2,2,4,-7,8,2,0,0,1,2,0,0,35,5.7,89,420:48:00,12:45,0,5,0,12,33,8,8
2022_2023,646,Connor Mackey,26,2TM,D,30,3,4,7,-4,48,3,0,0,0,4,0,0,31,9.7,64,421:25:00,14:03,0,0,,29,61,5,19
2022_2023,646,Connor Mackey,26,CGY,D,10,2,1,3,-6,9,2,0,0,0,1,0,0,8,25,20,102:54:00,10:17,0,0,,5,11,2,5
2022_2023,646,Connor Mackey,26,ARI,D,20,1,3,4,2,39,1,0,0,0,3,0,0,23,4.3,44,318:31:00,15:56,0,0,,24,50,3,14
2022_2023,647,Jake Bean,24,CBJ,D,14,1,5,6,-2,6,1,0,0,0,4,1,0,16,6.3,32,219:51:00,15:42,0,0,,21,13,8,3
2022_2023,648,Logan Brown,24,STL,C,30,2,4,6,-4,8,2,0,0,0,4,0,0,18,11.1,33,312:06:00,10:24,58,110,34.5,7,22,7,5
2022_2023,649,Luke Glendening,33,DAL,C,70,3,3,6,-9,50,1,0,2,0,3,0,0,65,4.6,136,844:22:00,12:04,359,249,59,60,114,11,8
2022_2023,650,Alex Goligoski,37,MIN,D,46,2,4,6,-9,16,2,0,0,2,3,1,0,63,3.2,116,812:40:00,17:40,0,0,,67,33,9,17
