SEASON,RANK,PLAYER,AGE,TEAM,POSITION,GP,G,A,PTS,PLUS_MIN,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO_PCT,BLK,HIT,TAKE,GIVE
2021_2022,688,Mark Friedman,26,PIT,D,26,1,4,5,1,23,1,0,0,1,4,0,0,27,3.7,49,345:13:00,13:17,0,0,,25,27,4,4
2021_2022,689,Ville Heinola,20,WPG,D,12,0,5,5,-2,10,0,0,0,0,5,0,0,25,0,44,178:43:00,14:54,0,0,,7,9,5,5
2021_2022,690,Mark Jankowski,27,BUF,C,19,2,3,5,2,4,2,0,0,1,3,0,0,14,14.3,29,259:15:00,13:39,86,93,48,8,5,4,10
2021_2022,691,Kurtis MacDermid,27,COL,D,58,2,3,5,1,89,2,0,0,0,3,0,0,46,4.3,89,429:09:00,7:24,0,0,,22,105,5,12
2021_2022,692,Greg McKegg,29,NYR,C,43,2,3,5,-11,6,2,0,0,0,2,0,1,25,8,38,467:17:00,10:52,72,88,45,22,50,14,15
2021_2022,693,Drew O'Connor,23,PIT,F,22,3,2,5,-1,4,3,0,0,0,2,0,0,40,7.5,62,226:14:00,10:17,18,34,34.6,7,12,9,5
2021_2022,694,Brendan Perlini,25,EDM,LW,23,4,1,5,-2,6,4,0,0,0,1,0,0,24,16.7,44,192:34:00,8:22,0,1,0,3,29,3,2
2021_2022,695,Robin Salo,23,NYI,D,21,1,4,5,-6,4,1,0,0,0,2,2,0,24,4.2,43,350:31:00,16:41,0,0,,23,7,5,14
2021_2022,696,Dylan Samberg,23,WPG,D,15,0,5,5,3,4,0,0,0,0,5,0,0,14,0,28,222:48:00,14:51,0,0,,19,21,6,11
2021_2022,697,Colton Sceviour,32,EDM,C,35,2,3,5,-6,26,2,0,0,0,2,0,1,38,5.3,60,331:34:00,9:28,29,33,46.8,20,41,9,10
2021_2022,698,Lassi Thomson,21,OTT,D,16,0,5,5,-8,2,0,0,0,0,4,1,0,18,0,39,275:53:00,17:15,0,0,,9,23,5,7
2021_2022,699,Jeffrey Viel,25,SJS,F,34,3,2,5,-2,114,3,0,0,0,2,0,0,30,10,52,299:19:00,8:48,4,8,33.3,11,84,13,9
2021_2022,700,Jesse Ylönen,22,MTL,RW,14,2,3,5,2,2,2,0,0,0,3,0,0,16,12.5,27,161:55:00,11:34,0,0,,4,5,2,3
2021_2022,701,Morgan Barron,23,2TM,C,27,2,3,5,-4,8,2,0,0,0,3,0,0,33,6.1,46,264:35:00,9:48,30,24,55.6,8,49,6,4
2021_2022,701,Morgan Barron,23,NYR,C,13,0,1,1,-1,4,0,0,0,0,1,0,0,9,0,12,115:38:00,8:54,25,17,59.5,3,28,3,3
2021_2022,701,Morgan Barron,23,WPG,C,14,2,2,4,-3,4,2,0,0,0,2,0,0,24,8.3,34,148:57:00,10:38,5,7,41.7,5,21,3,1
2021_2022,702,William Lagesson,25,2TM,D,33,0,5,5,3,13,0,0,0,0,5,0,0,33,0,70,415:09:00,12:35,0,0,,20,40,5,21
2021_2022,702,William Lagesson,25,EDM,D,30,0,4,4,1,13,0,0,0,0,4,0,0,32,0,66,369:57:00,12:20,0,0,,16,39,5,16
2021_2022,702,William Lagesson,25,MTL,D,3,0,1,1,2,0,0,0,0,0,1,0,0,1,0,4,45:12:00,15:04,0,0,,4,1,0,5
2021_2022,703,Tyler Pitlick,30,2TM,C,39,1,4,5,-11,6,1,0,0,0,4,0,0,36,2.8,77,426:40:00,10:56,4,6,40,26,70,14,9
2021_2022,703,Tyler Pitlick,30,CGY,C,25,0,2,2,-5,2,0,0,0,0,2,0,0,19,0,44,292:17:00,11:41,1,3,25,16,55,7,4
2021_2022,703,Tyler Pitlick,30,MTL,C,14,1,2,3,-6,4,1,0,0,0,2,0,0,17,5.9,33,134:23:00,9:36,3,3,50,10,15,7,5
2021_2022,704,Calen Addison,21,MIN,D,15,2,2,4,-4,2,2,0,0,0,2,0,0,17,11.8,36,206:50:00,13:47,0,0,,6,12,0,1
2021_2022,705,Frederik Andersen,32,CAR,G,52,0,4,4,0,0,0,0,0,0,3,1,0,0,,1,3070:53:00,59:03:00,0,0,,0,0,2,33
2021_2022,706,Ronald Attard,22,PHI,D,15,2,2,4,-2,8,2,0,0,0,2,0,0,16,12.5,45,248:55:00,16:36,0,0,,17,24,6,9
2021_2022,707,Kevin Bahl,21,NJD,D,17,1,3,4,-6,10,1,0,0,0,3,0,0,16,6.3,30,267:40:00,15:45,0,0,,15,28,4,3
2021_2022,708,Nathan Beaulieu,29,WPG,D,24,0,4,4,-7,25,0,0,0,0,3,0,1,24,0,52,258:29:00,10:46,0,0,,19,19,0,17
2021_2022,709,Sammy Blais,25,NYR,LW,14,0,4,4,3,17,0,0,0,0,4,0,0,17,0,33,188:25:00,13:28,1,4,20,8,37,2,4
2021_2022,710,Mark Borowiecki,32,NSH,D,57,0,4,4,-9,151,0,0,0,0,4,0,0,45,0,91,747:15:00,13:07,0,0,,79,196,7,14
2021_2022,711,Bobby Brink,20,PHI,RW,10,0,4,4,-5,0,0,0,0,0,3,1,0,18,0,31,154:29:00,15:27,3,1,75,2,15,1,4
2021_2022,712,Justin Dowling,31,VAN,C,22,2,2,4,-3,2,2,0,0,0,2,0,0,17,11.8,28,210:54:00,9:35,21,19,52.5,9,10,4,1
2021_2022,713,William Eklund,19,SJS,LW,9,0,4,4,-3,2,0,0,0,0,1,3,0,8,0,15,128:57:00,14:20,3,5,37.5,4,4,2,8
2021_2022,714,Haydn Fleury,25,SEA,D,36,2,2,4,0,13,2,0,0,1,2,0,0,52,3.8,105,586:10:00,16:17,0,0,,62,60,6,14
2021_2022,715,Nolan Foote,21,NJD,LW,7,3,1,4,3,0,3,0,0,0,1,0,0,10,30,15,72:34:00,10:22,0,3,0,1,8,1,2
2021_2022,716,Thomas Harley,20,DAL,D,34,1,3,4,-4,6,1,0,0,0,3,0,0,36,2.8,85,465:27:00,13:41,0,0,,30,30,9,18
2021_2022,717,John Hayden,26,BUF,C,55,2,2,4,-12,84,2,0,0,0,2,0,0,65,3.1,103,596:37:00,10:51,2,7,22.2,24,104,12,10
2021_2022,718,Taro Hirose,25,DET,LW,15,1,3,4,-5,4,0,1,0,0,2,1,0,10,10,19,159:54:00,10:40,1,1,50,2,9,3,4
2021_2022,719,Matt Irwin,34,WSH,D,17,1,3,4,0,6,1,0,0,0,3,0,0,29,3.4,49,214:55:00,12:39,0,0,,21,36,2,7
2021_2022,720,Axel Jonsson-Fjällby,23,WSH,LW,23,2,2,4,0,4,2,0,0,0,2,0,0,29,6.9,47,257:11:00,11:11,1,3,25,8,18,3,5
2021_2022,721,Mark Kastelic,22,OTT,C,16,2,2,4,-1,14,2,0,0,1,2,0,0,11,18.2,22,146:56:00,9:11,70,50,58.3,10,51,9,5
2021_2022,722,Slater Koekkoek,27,EDM,D,19,0,4,4,2,16,0,0,0,0,4,0,0,11,0,26,212:18:00,11:10,0,0,,18,21,1,1
2021_2022,723,Nils Lundkvist,21,NYR,D,25,1,3,4,4,0,0,1,0,0,2,1,0,32,3.1,59,348:18:00,13:56,0,0,,15,15,3,15
2021_2022,724,Ryan Murray,28,COL,D,37,0,4,4,-3,2,0,0,0,0,3,0,1,26,0,45,521:14:00,14:05,0,0,,41,32,4,8
2021_2022,725,Philippe Myers,25,NSH,D,27,1,3,4,5,12,1,0,0,0,3,0,0,28,3.6,72,401:43:00,14:53,0,0,,17,50,8,17
2021_2022,726,Riley Nash,32,3TM,C,49,0,4,4,-5,10,0,0,0,0,4,0,0,36,0,64,559:57:00,11:26,207,190,52.1,17,46,18,12
2021_2022,726,Riley Nash,32,WPG,C,15,0,0,0,-1,4,0,0,0,0,0,0,0,7,0,14,132:19:00,8:49,21,18,53.8,5,11,4,5
2021_2022,726,Riley Nash,32,TBL,C,10,0,0,0,-1,2,0,0,0,0,0,0,0,9,0,15,113:44:00,11:22,37,33,52.9,3,10,6,0
2021_2022,726,Riley Nash,32,ARI,C,24,0,4,4,-3,4,0,0,0,0,4,0,0,20,0,35,313:54:00,13:05,149,139,51.7,9,25,8,7
2021_2022,727,James Neal,34,STL,LW,19,2,2,4,-1,0,1,1,0,1,1,1,0,31,6.5,45,227:19:00,11:58,0,2,0,3,17,2,4
2021_2022,728,Isaac Ratcliffe,22,PHI,LW,10,1,3,4,-1,10,1,0,0,0,1,2,0,14,7.1,22,107:28:00,10:45,0,1,0,8,16,2,1
2021_2022,729,Brett Ritchie,28,CGY,RW,41,3,1,4,-6,29,3,0,0,0,1,0,0,55,5.5,91,398:37:00,9:43,1,3,25,5,78,3,11
2021_2022,730,Arttu Ruotsalainen,24,BUF,F,18,2,2,4,-1,6,2,0,0,0,2,0,0,23,8.7,37,214:00:00,11:53,51,69,42.5,6,14,5,0
2021_2022,731,Andrej Sekera,35,DAL,D,32,1,3,4,-3,16,1,0,0,0,3,0,0,26,3.8,53,438:52:00,13:43,0,0,,25,15,3,14
2021_2022,732,Michael Sgarbossa,29,WSH,C,10,2,2,4,3,0,2,0,0,0,2,0,0,11,18.2,14,98:57:00,9:54,41,31,56.9,2,7,1,3
2021_2022,733,Nathan Smith,23,ARI,C,10,2,2,4,-1,2,2,0,0,0,2,0,0,14,14.3,22,141:30:00,14:09,38,58,39.6,6,26,1,12
2021_2022,734,Kyle Turris,32,EDM,C,23,1,3,4,-5,4,1,0,0,0,3,0,0,21,4.8,43,198:18:00,8:37,28,22,56,6,13,9,5
2021_2022,735,Colton White,24,NJD,D,27,0,4,4,2,8,0,0,0,0,4,0,0,18,0,45,357:50:00,13:15,0,0,,14,24,1,10
2021_2022,736,Kyle Clifford,31,2TM,LW,25,1,3,4,-5,31,1,0,0,0,3,0,0,29,3.4,44,219:56:00,8:48,3,4,42.9,5,50,5,5
2021_2022,736,Kyle Clifford,31,STL,LW,2,0,1,1,-1,0,0,0,0,0,1,0,0,5,0,7,22:25,11:13,1,0,100,0,2,0,1
2021_2022,736,Kyle Clifford,31,TOR,LW,23,1,2,3,-4,31,1,0,0,0,2,0,0,24,4.2,37,197:31:00,8:35,2,4,33.3,5,48,5,4
2021_2022,737,Derrick Pouliot,28,2TM,D,11,0,4,4,6,4,0,0,0,0,4,0,0,8,0,30,170:31:00,15:30,0,0,,14,10,3,10
2021_2022,737,Derrick Pouliot,28,VEG,D,2,0,1,1,0,2,0,0,0,0,1,0,0,0,,3,28:40:00,14:20,0,0,,5,4,1,1
2021_2022,737,Derrick Pouliot,28,SEA,D,9,0,3,3,6,2,0,0,0,0,3,0,0,8,0,27,141:51:00,15:46,0,0,,9,6,2,9
2021_2022,738,Marián Studenič,23,2TM,RW,33,2,2,4,-7,6,2,0,0,0,2,0,0,42,4.8,72,367:51:00,11:09,1,3,25,15,25,13,10
2021_2022,738,Marián Studenič,23,NJD,RW,17,1,0,1,-6,0,1,0,0,0,0,0,0,24,4.2,37,200:31:00,11:48,1,3,25,10,12,9,4
2021_2022,738,Marián Studenič,23,DAL,RW,16,1,2,3,-1,6,1,0,0,0,2,0,0,18,5.6,35,167:20:00,10:28,0,0,,5,13,4,6
2021_2022,739,Nick Blankenburg,23,CBJ,D,7,1,2,3,-3,4,0,1,0,1,2,0,0,13,7.7,24,123:00:00,17:34,0,0,,12,19,1,0
2021_2022,740,Philip Broberg,20,EDM,D,23,1,2,3,-8,8,1,0,0,0,2,0,0,29,3.4,60,309:48:00,13:28,0,0,,10,10,5,14
2021_2022,741,Jalen Chatfield,25,CAR,D,16,0,3,3,1,8,0,0,0,0,3,0,0,25,0,51,236:37:00,14:47,0,0,,10,32,6,3
2021_2022,742,Kevin Connauton,31,2TM,D,39,1,2,3,-3,4,1,0,0,0,2,0,0,30,3.3,67,509:59:00,13:05,0,0,,32,74,6,16
2021_2022,742,Kevin Connauton,31,FLA,D,13,0,0,0,4,2,0,0,0,0,0,0,0,14,0,32,156:11:00,12:01,0,0,,9,28,2,2
2021_2022,742,Kevin Connauton,31,PHI,D,26,1,2,3,-7,2,1,0,0,0,2,0,0,16,6.3,35,353:48:00,13:36,0,0,,23,46,4,14
2021_2022,743,Sheldon Dries,27,VAN,C,11,2,1,3,-3,0,1,1,0,1,1,0,0,17,11.8,28,113:18:00,10:18,7,14,33.3,6,9,2,1
2021_2022,744,Jonah Gadjovich,23,SJS,LW,43,1,2,3,-9,74,1,0,0,0,2,0,0,36,2.8,69,376:30:00,8:45,1,2,33.3,14,104,7,10
2021_2022,745,Benoit-Olivier Groulx,21,ANA,C,18,1,2,3,0,2,1,0,0,0,2,0,0,17,5.9,31,197:54:00,0.458333333,38,45,45.8,6,19,4,3
2021_2022,746,Hayden Hodgson,25,PHI,RW,6,1,2,3,-1,11,1,0,0,0,2,0,0,10,10,14,79:12:00,13:12,1,1,50,2,12,1,0
2021_2022,747,Jan Jeník,21,ARI,RW,13,2,1,3,-6,11,2,0,0,1,1,0,0,22,9.1,35,138:47:00,10:41,8,11,42.1,4,25,1,3
2021_2022,748,Kent Johnson,19,CBJ,C,9,0,3,3,2,2,0,0,0,0,1,2,0,5,0,20,111:59:00,12:27,0,0,,1,4,2,2
2021_2022,749,Tanner Kero,29,DAL,RW,23,0,3,3,-5,0,0,0,0,0,3,0,0,14,0,26,219:57:00,9:34,9,5,64.3,9,12,6,7
2021_2022,750,Jujhar Khaira,27,CHI,LW,27,3,0,3,-4,13,3,0,0,0,0,0,0,32,9.4,51,367:12:00,13:36,53,48,52.5,14,88,2,2
2021_2022,751,Vladislav Kolyachonok,20,ARI,D,32,1,2,3,0,6,1,0,0,0,2,0,0,24,4.2,54,507:07:00,15:51,0,0,,36,39,12,29
2021_2022,752,Josh Leivo,28,CAR,LW,7,1,2,3,1,2,1,0,0,0,2,0,0,10,10,14,64:36:00,9:14,0,0,,1,4,0,1
2021_2022,753,Jacob Markström,32,CGY,G,63,0,3,3,0,10,0,0,0,0,2,0,1,0,,0,3695:50:00,58:40:00,0,0,,1,0,1,35
2021_2022,754,Jack McBain,22,ARI,C,10,2,1,3,-6,6,2,0,0,0,1,0,0,13,15.4,24,141:45:00,14:11,35,68,34,9,33,2,5
2021_2022,755,Marc McLaughlin,22,BOS,F,11,3,0,3,-1,8,3,0,0,0,0,0,0,12,25,19,115:21:00,10:29,5,10,33.3,2,15,2,4
2021_2022,756,Mason McTavish,19,ANA,C,9,2,1,3,3,2,2,0,0,1,0,1,0,12,16.7,16,117:43:00,13:05,0,3,0,6,8,2,0
2021_2022,757,Jayson Megna,31,COL,C,20,0,3,3,-2,4,0,0,0,0,3,0,0,19,0,32,206:06:00,10:18,56,60,48.3,9,27,8,1
2021_2022,758,Nicholas Merkley,24,SJS,RW,9,1,2,3,-2,0,1,0,0,0,1,1,0,7,14.3,15,111:42:00,12:25,6,5,54.5,2,9,7,3
2021_2022,759,Carson Meyer,24,CBJ,RW,13,1,2,3,0,6,1,0,0,0,2,0,0,13,7.7,25,106:57:00,8:14,0,0,,2,27,4,1
2021_2022,760,Liam O'Brien,27,ARI,C,39,2,1,3,1,106,2,0,0,0,1,0,0,36,5.6,67,369:37:00,9:29,5,5,50,10,139,6,8
2021_2022,761,Tucker Poolman,28,VAN,D,40,1,2,3,2,12,1,0,0,0,2,0,0,47,2.1,104,680:03:00,17:00,0,0,,73,33,7,15
2021_2022,762,Owen Power,19,BUF,D,8,2,1,3,3,2,2,0,0,0,1,0,0,10,20,17,176:41:00,22:05,0,0,,9,1,6,4
2021_2022,763,Nick Seeler,28,PHI,D,43,1,2,3,-3,29,1,0,0,0,2,0,0,32,3.1,67,562:22:00,13:05,0,0,,67,75,4,17
2021_2022,764,Logan Shaw,30,OTT,RW,17,1,2,3,-3,2,1,0,0,0,2,0,0,17,5.9,22,159:26:00,9:23,58,57,50.4,5,11,11,3
2021_2022,765,Jack Studnicka,22,BOS,C,15,0,3,3,-5,4,0,0,0,0,3,0,0,21,0,37,188:52:00,12:35,58,61,48.7,5,17,3,11
2021_2022,766,Matt Tennyson,31,NSH,D,8,0,3,3,0,4,0,0,0,0,3,0,0,5,0,11,103:17:00,12:55,0,0,,4,12,1,7
2021_2022,767,Nate Thompson,37,PHI,C,33,1,2,3,-15,31,1,0,0,0,2,0,0,23,4.3,41,394:46:00,11:58,160,127,55.7,20,49,8,7
2021_2022,768,Kristian Vesalainen,22,WPG,W,53,2,1,3,-8,6,2,0,0,0,1,0,0,43,4.7,64,459:32:00,8:40,0,1,0,14,72,5,8
2021_2022,769,Jakub Zbořil,24,BOS,D,10,0,3,3,1,4,0,0,0,0,3,0,0,13,0,20,157:15:00,15:44,0,0,,10,24,1,4
2021_2022,770,Adam Brooks,25,3TM,C,25,2,1,3,2,2,2,0,0,2,1,0,0,14,14.3,21,223:35:00,8:57,23,34,40.4,6,11,3,3
2021_2022,770,Adam Brooks,25,MTL,C,4,0,1,1,-1,0,0,0,0,0,1,0,0,0,,1,42:14:00,10:34,4,20,16.7,0,6,0,1
2021_2022,770,Adam Brooks,25,VEG,C,7,2,0,2,3,2,2,0,0,2,0,0,0,5,40,7,76:55:00,10:59,17,12,58.6,2,2,2,1
2021_2022,770,Adam Brooks,25,WPG,C,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,104:26:00,7:28,2,2,50,4,3,1,1
2021_2022,771,Dennis Cholowski,23,2TM,D,11,0,3,3,-3,2,0,0,0,0,3,0,0,11,0,33,173:57:00,15:49,0,0,,13,5,1,5
2021_2022,771,Dennis Cholowski,23,WSH,D,7,0,1,1,-4,2,0,0,0,0,1,0,0,3,0,10,95:05:00,13:35,0,0,,9,3,1,4
2021_2022,771,Dennis Cholowski,23,SEA,D,4,0,2,2,1,0,0,0,0,0,2,0,0,8,0,23,78:52:00,19:43,0,0,,4,2,0,1
2021_2022,772,Troy Stecher,27,2TM,D,29,1,2,3,-7,13,1,0,0,0,2,0,0,50,2,87,483:23:00,16:40,0,0,,38,33,7,19
2021_2022,772,Troy Stecher,27,DET,D,16,1,1,2,-6,9,1,0,0,0,1,0,0,23,4.3,42,242:07:00,15:08,0,0,,17,19,1,10
2021_2022,772,Troy Stecher,27,LAK,D,13,0,1,1,-1,4,0,0,0,0,1,0,0,27,0,45,241:16:00,18:34,0,0,,21,14,6,9
2021_2022,773,Lias Andersson,23,LAK,C,20,1,1,2,-7,12,1,0,0,1,0,1,0,29,3.4,38,212:18:00,10:37,21,26,44.7,3,23,2,5
2021_2022,774,Justin Barron,20,2TM,D,7,1,1,2,-3,0,1,0,0,0,1,0,0,13,7.7,18,120:15:00,17:11,0,0,,5,5,2,3
2021_2022,774,Justin Barron,20,COL,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,4,25:10:00,12:35,0,0,,1,1,1,0
2021_2022,774,Justin Barron,20,MTL,D,5,1,1,2,-2,0,1,0,0,0,1,0,0,13,7.7,14,95:05:00,19:01,0,0,,4,4,1,3
2021_2022,775,Jay Beagle,36,ARI,RW,33,1,1,2,-20,27,1,0,0,0,1,0,0,24,4.2,40,454:56:00,13:47,265,199,57.1,16,50,9,7
2021_2022,776,Tyler Benson,23,EDM,LW,29,1,1,2,-5,18,1,0,0,0,1,0,0,18,5.6,35,247:48:00,8:33,0,1,0,3,45,3,6
2021_2022,777,Jonny Brodzinski,28,NYR,C,22,1,1,2,1,10,1,0,0,0,1,0,0,34,2.9,52,238:50:00,10:51,49,48,50.5,8,8,5,4
2021_2022,778,Paul Cotter,22,VEG,C,7,2,0,2,1,6,2,0,0,0,0,0,0,11,18.2,17,61:41:00,8:49,0,1,0,1,17,1,0
2021_2022,779,Kyle Criscuolo,29,DET,C,6,0,2,2,1,2,0,0,0,0,2,0,0,5,0,10,57:20:00,9:33,4,9,30.8,1,6,0,0
2021_2022,780,Carl Dahlström,27,TOR,D,3,0,2,2,2,2,0,0,0,0,2,0,0,4,0,5,40:57:00,13:39,0,0,,2,1,2,3
2021_2022,781,Riley Damiani,21,DAL,C,7,1,1,2,0,2,1,0,0,0,1,0,0,10,10,18,59:45:00,8:32,7,7,50,0,4,3,1
2021_2022,782,Jeremy Davies,25,NSH,D,6,0,2,2,-5,2,0,0,0,0,2,0,0,5,0,9,73:31:00,12:15,0,0,,1,5,2,5
2021_2022,783,Thatcher Demko,26,VAN,G,64,0,2,2,0,2,0,0,0,0,2,0,0,0,,0,3700:39:00,57:49:00,0,0,,0,0,3,36
2021_2022,784,Jack Drury,21,CAR,C,2,2,0,2,3,2,2,0,0,0,0,0,0,6,33.3,8,31:55:00,15:58,12,3,80,2,4,2,2
2021_2022,785,Trey Fix-Wolansky,22,CBJ,RW,6,1,1,2,-1,0,1,0,0,0,1,0,0,5,20,9,37:43:00,6:17,0,0,,4,7,2,3
2021_2022,786,Martin Frk,28,LAK,RW,6,2,0,2,-4,2,0,2,0,0,0,0,0,15,13.3,28,84:11:00,14:02,0,0,,0,11,0,5
2021_2022,787,A.J. Greer,25,NJD,LW,9,1,1,2,0,2,1,0,0,0,1,0,0,14,7.1,20,70:42:00,7:51,2,1,66.7,3,20,0,4
2021_2022,788,Mike Hardman,22,CHI,RW,21,0,2,2,-6,11,0,0,0,0,2,0,0,12,0,25,195:19:00,9:18,1,1,50,12,60,5,5
2021_2022,789,Santeri Hatakka,21,SJS,D,9,0,2,2,-5,2,0,0,0,0,2,0,0,3,0,7,113:40:00,12:38,0,0,,7,5,1,3
2021_2022,790,Connor Hellebuyck,28,WPG,G,66,0,2,2,0,0,0,0,0,0,0,1,1,0,,0,3903:30:00,59:09:00,0,0,,0,0,11,58
2021_2022,791,Adin Hill,25,SJS,G,25,0,2,2,0,0,0,0,0,0,2,0,0,0,,0,1375:57:00,55:02:00,0,0,,0,0,4,9
2021_2022,792,Linus Högberg,23,PHI,D,5,0,2,2,0,2,0,0,0,0,2,0,0,3,0,6,85:19:00,17:04,0,0,,8,0,3,4
2021_2022,793,Alexander Holtz,20,NJD,RW,9,0,2,2,-5,2,0,0,0,0,1,1,0,12,0,23,110:26:00,12:16,0,0,,2,5,5,1
2021_2022,794,Tristan Jarry,26,PIT,G,58,0,2,2,0,2,0,0,0,0,2,0,0,0,,0,3415:11:00,58:53:00,0,0,,0,0,5,23
2021_2022,795,Zachary Jones,21,NYR,D,12,0,2,2,-7,0,0,0,0,0,2,0,0,8,0,17,182:05:00,15:10,0,0,,13,4,15,12
2021_2022,796,Noah Juulsen,24,VAN,D,8,0,2,2,-4,0,0,0,0,0,2,0,0,6,0,11,117:24:00,14:41,0,0,,11,20,1,5
2021_2022,797,Michal Kempný,31,WSH,D,15,1,1,2,-3,16,1,0,0,0,1,0,0,10,10,40,237:35:00,15:50,0,0,,19,22,1,6
2021_2022,798,Matt Kiersted,23,FLA,D,10,1,1,2,-8,2,1,0,0,0,1,0,0,11,9.1,19,140:27:00,14:03,0,0,,17,10,3,7
2021_2022,799,Otto Koivula,23,NYI,LW,8,0,2,2,-2,0,0,0,0,0,2,0,0,8,0,11,85:57:00,10:45,22,30,42.3,4,8,1,1
2021_2022,800,John Leonard,23,SJS,LW,14,1,1,2,-5,0,1,0,0,0,0,1,0,25,4,36,157:55:00,11:17,1,1,50,8,13,1,5
2021_2022,801,Mackenzie MacEachern,27,STL,LW,14,0,2,2,-1,4,0,0,0,0,2,0,0,14,0,19,111:34:00,7:58,0,0,,1,19,7,2
2021_2022,802,Brad Malone,32,EDM,C,8,1,1,2,-2,2,1,0,0,0,1,0,0,7,14.3,11,66:14:00,8:17,13,14,48.1,1,22,0,2
2021_2022,803,Elvis Merzļikins,27,CBJ,G,59,0,2,2,0,8,0,0,0,0,2,0,0,1,0,1,3320:07:00,56:16:00,0,0,,0,2,3,35
2021_2022,804,Jacob Moverare,23,LAK,D,19,0,2,2,3,2,0,0,0,0,2,0,0,15,0,28,310:29:00,16:20,0,0,,21,16,1,3
2021_2022,805,Alex Nedeljkovic,26,DET,G,59,0,2,2,0,2,0,0,0,0,2,0,0,0,,0,3230:48:00,54:46:00,0,0,,0,0,1,32
2021_2022,806,Jake Neighbours,19,STL,LW,9,1,1,2,-2,2,1,0,0,1,1,0,0,8,12.5,11,83:52:00,9:19,1,2,33.3,1,10,0,1
2021_2022,807,Jake Oettinger,23,DAL,G,48,0,2,2,0,0,0,0,0,0,1,1,0,0,,1,2707:36:00,56:25:00,0,0,,0,0,1,14
2021_2022,808,Nikita Okhotyuk,21,NJD,D,5,1,1,2,-2,2,1,0,0,0,1,0,0,5,20,13,75:26:00,15:05,0,0,,1,16,1,2
2021_2022,809,Cédric Paquette,28,MTL,C,24,0,2,2,-6,25,0,0,0,0,2,0,0,16,0,26,212:39:00,8:52,31,73,29.8,14,58,5,4
2021_2022,810,Greg Pateryn,31,ANA,D,10,1,1,2,0,10,1,0,0,0,1,0,0,16,6.3,23,141:12:00,14:07,0,0,,7,18,0,3
2021_2022,811,Lane Pederson,24,SJS,F,29,0,2,2,-16,10,0,0,0,0,2,0,0,24,0,40,305:02:00,10:31,42,54,43.8,10,54,6,6
2021_2022,812,Nic Petan,26,VAN,C,18,0,2,2,-2,4,0,0,0,0,1,1,0,21,0,41,185:10:00,10:17,14,32,30.4,3,6,7,6
2021_2022,813,Andrew Poturalski,28,CAR,C,2,0,2,2,-1,0,0,0,0,0,0,2,0,4,0,5,20:17,10:09,3,4,42.9,1,0,0,1
2021_2022,814,Jack Quinn,20,BUF,RW,2,1,1,2,0,0,0,1,0,0,1,0,0,6,16.7,9,29:45:00,14:53,0,0,,1,0,1,0
2021_2022,815,Kristian Reichel,23,WPG,F,13,1,1,2,-2,7,1,0,0,0,1,0,0,18,5.6,30,135:15:00,10:24,1,0,100,10,14,7,1
2021_2022,816,Scott Sabourin,29,OTT,F,7,0,2,2,-2,11,0,0,0,0,2,0,0,4,0,10,53:10:00,7:36,1,0,100,4,14,1,2
2021_2022,817,Kiefer Sherwood,26,COL,RW,11,1,1,2,3,0,1,0,0,1,1,0,0,9,11.1,14,94:14:00,8:34,1,0,100,4,12,4,1
2021_2022,818,Radim Šimek,29,SJS,D,36,1,1,2,-13,8,1,0,0,0,1,0,0,25,4,49,478:08:00,13:17,0,0,,39,96,10,15
2021_2022,819,Austin Strand,24,LAK,D,8,0,2,2,-1,0,0,0,0,0,2,0,0,9,0,14,122:19:00,15:17,0,0,,5,7,2,4
2021_2022,820,Vladimir Tkachev,26,LAK,F,4,0,2,2,-2,2,0,0,0,0,0,2,0,1,0,4,55:56:00,13:59,1,1,50,0,1,0,2
2021_2022,821,Alexey Toropchenko,22,STL,RW,28,2,0,2,-9,15,2,0,0,0,0,0,0,43,4.7,66,300:13:00,10:43,1,2,33.3,21,69,5,5
2021_2022,822,Juuso Välimäki,23,CGY,D,9,0,2,2,0,10,0,0,0,0,2,0,0,11,0,21,141:21:00,15:42,0,0,,9,8,3,3
2021_2022,823,Alex Vlasic,20,CHI,D,15,1,1,2,-2,2,1,0,0,0,1,0,0,12,8.3,21,214:38:00,14:19,0,0,,16,15,5,5
2021_2022,824,Sean Walker,27,LAK,D,6,0,2,2,-1,4,0,0,0,0,1,1,0,18,0,32,110:14:00,18:22,0,0,,9,9,1,1
2021_2022,825,Christian Wolanin,26,2TM,D,9,1,1,2,-1,2,1,0,0,0,1,0,0,5,20,11,132:16:00,14:42,0,0,,13,5,6,3
2021_2022,825,Christian Wolanin,26,BUF,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,0,8:18,8:18,0,0,,2,0,2,0
2021_2022,825,Christian Wolanin,26,LAK,D,8,1,1,2,1,2,1,0,0,0,1,0,0,5,20,11,123:58:00,15:30,0,0,,11,5,4,3
2021_2022,826,Marc-André Fleury,37,2TM,G,56,0,2,2,0,2,0,0,0,0,2,0,0,0,,0,3284:52:00,58:40:00,0,0,,0,0,0,38
